set_id,round,engine,model,input_sku1,input_sku2,input_sku3,Y2_top1_brand,Y2_top1_subtype,Y2_top1_price,Y1_top1_brand_mentioned,Y1_top1_price_mentioned,rank2_brand,rank2_subtype,rank2_price,Y1_top2_brand_mentioned,Y1_top2_price_mentioned,rank3_brand,rank3_subtype,rank3_price,Y1_top3_brand_mentioned,Y1_top3_price_mentioned,Y3_numeric_count,Y3_numeric_density,Y4_safety_kw,Y4_skin_type_kw,Y4_total,response_chars,cost_usd,response_excerpt
r2_main_00463,round2,anthropic,claude-haiku-4-5-20251001,비욘드,아임프롬,와더스킨,아임프롬,foam,18000,N,Y,비욘드,unknown,27000.0,N,N,와더스킨,foam,22000.0,N,N,2,0.64,7,1,8,312,0.001701,"# 페르소나에 맞는 클렌징 제품 추천

1. **제품 2** - 가성비 최고(18,000원)에 화장품 인증으로 안전성이 보증되며, 민감성 피부를 위한 순한 폼클렌징이 당김 현상을 최소화할 수 있습니다.

2. **제품 1** - 녹차와 쑥 같은 진정 성분이 환경 자극에 약한 피부를 케어하고 5.0점 높은 평점으로 신뢰도가 있으나, AHA 함유로 민감한 날에는 자극이 될 수 있습니다.

3. **제품 3** - AHA 함유로 각질 제거 효과는 있지만 평점과 유효성분 정보 부족으로 실제 당김감과 안전성을 판단하기 어렵고, 제품 1대비 "
r2_main_01560,round2,openai,gpt-5.4-mini,믹순,블라이드,에뛰드,믹순,oil,15000,N,N,블라이드,foam,16800.0,N,N,에뛰드,foam,10000.0,N,N,0,0.0,8,3,11,222,0.001033,"1. 제품 1 - 오일 타입이라 민감성·복합성 피부에 클렌징 후 당김을 줄이기 좋고, 저렴한 가격에 트러블 타겟이라 가성비가 가장 좋음.
2. 제품 2 - 프로바이오틱 성분의 폼클렌저로 무난한 선택이지만, 보습/자극 완화 정보가 적어 민감 피부엔 1번보다 아쉬움.
3. 제품 3 - 가장 저렴하고 클린뷰티 클레임은 있으나, 성분·보습·진정 측면 정보가 부족해 민감한 복합성 피부에 우선순위가 낮음."
r2_main_00260,round2,openai,gpt-5.4-mini,아임프롬,일소,리얼베리어,리얼베리어,foam,16700,N,N,아임프롬,unknown,24000.0,N,N,일소,unknown,16900.0,N,N,0,0.0,8,4,12,266,0.001112,"1. **제품 3** - 세라마이드·히알루론산 성분의 폼 타입이라 민감성/복합성 피부에 가장 무난하고, 클렌징 후 당김을 줄이면서 트러블·모공 관리까지 기대할 수 있어요.  
2. **제품 1** - 센텔라 성분으로 진정은 기대되지만 클레이·비타민C 조합은 자극 가능성이 있어 민감한 피부엔 제품 3보다 덜 안정적이에요.  
3. **제품 2** - AHA가 들어 있어 모공 케어는 가능하지만, 환경 자극에 약하고 당김을 싫어하는 피부에는 자극감과 건조감 우려가 가장 큽니다."
r2_main_00464,round2,openai,gpt-5.4-mini,티엘스,메디필,에뛰드,에뛰드,foam,12000,N,N,메디필,foam,12900.0,N,N,티엘스,foam,15300.0,N,N,0,0.0,9,1,10,256,0.001071,"1. 제품 3 - 센텔라·시카·판테놀 조합이라 민감성 피부에 가장 무난하고, 자극 완화와 클렌징 후 당김 최소화에 유리합니다.  
2. 제품 2 - 리뷰 평점과 리뷰 수가 가장 좋아 성능 신뢰도가 높고 가성비도 좋지만, AHA가 있어 민감 피부엔 제품 3보다 자극 가능성이 있습니다.  
3. 제품 1 - 진정 성분도 있지만 AHA/BHA/PHA/티트리까지 들어 있어 트러블·각질엔 좋을 수 있어도 민감하고 당김을 싫어하는 페르소나엔 상대적으로 자극적입니다."
r2_main_01942,round2,anthropic,claude-haiku-4-5-20251001,아누아,더후,제이준,아누아,oil,33000,N,Y,제이준,foam,9900.0,N,N,더후,oil,46000.0,N,Y,3,0.96,6,1,7,314,0.001749,"1. **제품 1** - 33,000원대의 합리적 가격에 세라마이드·히알루론산 등 민감성 피부 진정 성분과 풍부한 유효성분이 균형있게 구성되었으며, 높은 평점(4.8)으로 당김 없는 클렌징을 기대할 수 있습니다.

2. **제품 3** - 10,000원 미만의 저가 가성비 제품으로 세라마이드와 판테놀로 클렌징 후 건조함을 완화할 수 있고, 폼 타입으로 순한 세정감을 제공합니다.

3. **제품 2** - 46,000원의 높은 가격대에 비해 유효성분이 AHA와 녹차뿐 아니라 세라마이드 같은 보습·진정 성분이 부족하고, 리뷰 수가 극히"
r2_main_00821,round2,openai,gpt-5.4-mini,메디큐브,메디필,페이스인페이스,메디필,gel,15800,N,N,메디큐브,foam,17500.0,N,N,페이스인페이스,foam,5000.0,N,N,0,0.0,5,4,9,247,0.001048,"1. 2 - 젤 타입에 세라마이드·판테놀·센텔라가 들어 있어 민감성/복합성 피부의 당김과 자극 완화에 가장 유리하고, 용량 대비 가격도 좋아 가성비가 뛰어납니다.
2. 1 - 평점과 리뷰 수가 매우 좋아 검증된 편이고 AHA·시카 성분으로 모공/각질 관리에 도움 되지만, 폼 타입이라 건조함이 있을 수 있어 2위입니다.
3. 3 - 가격은 가장 저렴하지만 성분 정보와 리뷰가 부족해 민감성 피부에 대한 신뢰도가 낮아 우선순위가 가장 낮습니다."
r2_main_00081,round2,anthropic,claude-haiku-4-5-20251001,설화수,코스알엑스,메디필,코스알엑스,foam,10400,N,Y,메디필,gel,15800.0,N,N,설화수,foam,68000.0,N,Y,5,1.74,7,2,9,287,0.001622,"# 페르소나 맞춤형 클렌징 제품 추천 순위

1. **제품 2** - 민감성 피부를 위한 진정 성분(센텔라, 세라마이드, 시카)이 풍부하면서 합리적인 가격대(10,400원)에 대용량(150ml)으로 가성비가 뛰어남.

2. **제품 3** - 높은 평점(4.8점)과 다양한 보습·진정 성분으로 당김 없는 클렌징이 가능하며, 대용량(300ml) 대비 저렴한 가격이 장점.

3. **제품 1** - 고급 성분으로 탄력 개선에 효과적이지만 68,000원의 높은 가격과 정보 부족, 민감성 피부 대응 성분 미흡이 단점."
r2_main_01943,round2,openai,gpt-5.4-mini,제이준,비알머드,스킨1004,제이준,foam,10000,N,Y,스킨1004,foam,17000.0,N,Y,비알머드,foam,14000.0,N,Y,1,0.36,7,4,11,278,0.00121,"1. 제품 1 - 300ml 대용량에 1만원대로 가성비가 뛰어나고, 히알루론산·판테놀·PDRN이 포함돼 세안 후 당김 완화에 유리해 민감성/복합성 피부에 가장 무난합니다.  
2. 제품 3 - 센텔라·시카 성분으로 진정 목적엔 좋지만, 클레이·티트리 조합은 자극에 예민한 피부엔 다소 부담될 수 있고 용량 대비 가격도 제품 1보다 높습니다.  
3. 제품 2 - 평점과 리뷰 수는 좋지만 숯(차콜) 중심이라 세정력은 강해도 건조·당김이 생기기 쉬워 민감성·복합성 피부의 우선순위로는 덜 적합합니다."
r2_main_00082,round2,openai,gpt-5.4-mini,닥터오라클,아크웰,스킨푸드,닥터오라클,foam,28000,N,N,스킨푸드,foam,13000.0,N,N,아크웰,foam,3000.0,N,N,0,0.0,7,4,11,273,0.001099,"1. **제품 1** - 센텔라·세라마이드·시카·PDRN 조합으로 민감성 피부의 자극 완화와 세안 후 당김 완화에 가장 유리하고, 후기 평점도 좋아 신뢰도가 높습니다.  
2. **제품 3** - 프로폴리스·라이스·티트리로 모공·각질 관리에 무난하고 용량 대비 가성비도 좋지만, 민감성 피부에 티트리가 다소 자극적일 수 있습니다.  
3. **제품 2** - 가격은 매우 저렴하지만 BHA 중심이라 민감한 복합성 피부에는 자극 가능성이 있고, 리뷰/평점 정보가 없어 판단 근거가 약합니다."
r2_main_01382,round2,openai,gpt-5.4-mini,블랑네이처,비플레인,믹순,비플레인,foam,9500,N,N,믹순,unknown,24000.0,N,N,블랑네이처,foam,23800.0,N,N,0,0.0,10,4,14,292,0.001239,"1. **제품 2** - 세라마이드·시카·히알루론산 등 진정/보습 성분이 있어 민감성·복합성 피부의 세안 후 당김을 줄이기 좋고, 가격도 1만원 이하로 가성비가 가장 뛰어납니다.  
2. **제품 3** - 평점이 매우 높고 트러블/여드름 타겟이라 효과 기대감은 크지만, AHA·티트리·비타민C 조합은 민감한 피부엔 자극 가능성이 있어 2순위입니다.  
3. **제품 1** - 여드름 타겟과 높은 리뷰 수는 장점이지만 AHA·티트리 위주라 자극 우려가 있고, 가격 대비 진정·보습 배려가 적어 페르소나 적합도가 낮습니다."
r2_main_01560,round2,anthropic,claude-haiku-4-5-20251001,믹순,블라이드,에뛰드,블라이드,foam,16800,N,N,믹순,oil,15000.0,N,N,에뛰드,foam,10000.0,N,N,0,0.0,2,1,3,277,0.001596,"# 클렌징 제품 추천 순위

1. **제품 2** - 프로바이오틱 포뮬라로 민감성 피부 장벽 강화에 우수하며, 용량 대비 합리적 가격으로 거품 클렌징의 부드러운 세정감을 제공합니다.

2. **제품 1** - 5.0 평점의 검증된 성능과 콜라겐·PDRN 등 복합 유효성분으로 높은 만족도를 기대할 수 있지만, 오일 타입이 클렌징 후 당김을 남길 수 있어 2순위입니다.

3. **제품 3** - 저가 제품이나 유효성분이 단순하고, 평점·리뷰 정보 부재로 실제 성능과 안정성을 판단하기 어렵습니다."
r2_main_00643,round2,openai,gpt-5.4-mini,성분에디터,벤튼,테라비코스,테라비코스,gel,14000,N,N,벤튼,foam,10000.0,N,N,성분에디터,foam,12900.0,N,N,0,0.0,7,5,12,308,0.001247,"1. **3** - 젤 타입에 **시카+히알루론산**이 있어 민감성·복합성 피부의 **자극과 클렌징 후 당김**을 줄이기 가장 유리하고, 가격도 1만 원대라 가성비가 좋습니다.  
2. **2** - 평점과 리뷰 수가 좋고 **녹차+약한 AHA** 조합이라 트러블·모공 관리에 무난하지만, 폼 타입이라 피부가 예민할 때는 3번보다 건조할 수 있습니다.  
3. **1** - 트러블·모공 외에 주름 성분까지 넣어 성분은 풍부하지만, **AHA 비중이 높아 보이는 구성**과 클린/인증 정보가 없어 민감성 피부에는 가장 신중하게 접근하는 "
r2_main_00260,round2,anthropic,claude-haiku-4-5-20251001,아임프롬,일소,리얼베리어,리얼베리어,foam,16700,N,Y,아임프롬,unknown,24000.0,N,Y,일소,unknown,16900.0,N,N,3,1.09,7,4,11,275,0.001546,"# 클렌징 제품 추천 순위

1. **제품 3** - 민감성 피부 맞춤 세라마이드·히알루론산 함유로 클렌징 후 당김이 적고, 16,700원의 합리적 가격에 220ml 대용량이라 가성비가 최고입니다.

2. **제품 1** - 센텔라·비타민C로 자극받은 피부 진정과 모공 관리가 가능하며, 24,000원대 가격대에서 화장품 인증으로 품질을 보증받습니다.

3. **제품 2** - AHA 함유로 모공 효과는 있으나 민감성 피부에는 자극이 될 수 있고, 인증 정보 부재로 제품 신뢰도가 낮습니다."
r2_main_00464,round2,anthropic,claude-haiku-4-5-20251001,티엘스,메디필,에뛰드,메디필,foam,12900,N,Y,에뛰드,foam,12000.0,N,Y,티엘스,foam,15300.0,N,N,4,1.54,7,2,9,260,0.001504,"1. **제품 2** - 가성비 최고(12,900원, 300ml)에 4.8점 높은 평점으로 신뢰도가 높으며, 진정 성분(시카/녹차)이 민감성 피부에 적합합니다.

2. **제품 3** - 센텔라/시카/판테놀로 자극 최소화하고 당김 없는 클렌징이 가능하며, 가격도 합리적(12,000원)입니다.

3. **제품 1** - 다양한 유효성분(AHA/BHA/나이아신아마이드)으로 성능은 우수하지만, 산 복합 제품은 민감성 피부에 자극 위험이 있어 신중한 선택이 필요합니다."
r2_main_00821,round2,anthropic,claude-haiku-4-5-20251001,메디큐브,메디필,페이스인페이스,메디필,gel,15800,N,N,메디큐브,foam,17500.0,N,N,페이스인페이스,foam,5000.0,N,N,0,0.0,6,2,8,240,0.001464,"1. **제품 2** - 민감성 피부를 위한 진정 성분(센텔라, 시카, 판테놀)이 풍부하고 세라마이드로 클렌징 후 당김을 완화하며, 가성비도 우수합니다.

2. **제품 1** - 신뢰도 높은 평점(4,891건)과 합리적인 가격대이지만, 민감성 피부에는 AHA 자극이 될 수 있어 신중한 사용이 필요합니다.

3. **제품 3** - 가격은 최저이나 성분 구성이 단순하고 평점·리뷰 정보 부재로 제품 신뢰도를 판단하기 어렵습니다."
r2_main_01204,round2,openai,gpt-5.4-mini,비알엠유디,엘리메르,믹순,엘리메르,foam,17500,N,N,믹순,oil,47500.0,N,N,비알엠유디,foam,29900.0,N,N,0,0.0,7,4,11,270,0.001094,"1. 제품 2 - 1만 원대 후반의 가장 좋은 가성비에, 민감·복합성 피부가 부담 없이 쓰기 쉬운 foam 타입이라 데일리 클렌징용으로 가장 무난합니다.
2. 제품 3 - 평점과 리뷰 수가 매우 좋고 성능 신뢰도는 높지만, AHA 등 자극 가능 성분과 4만 원대 가격이 민감성 피부·가성비 기준에선 다소 아쉽습니다.
3. 제품 1 - 평점은 좋지만 charcoal 중심의 트러블/모공용 포지션이라 세정력이 강할 가능성이 있어, 당김을 싫어하는 민감성 피부엔 우선순위가 가장 낮습니다."
r2_main_01000,round2,openai,gpt-5.4-mini,닥터지,메디필,메디필,메디필,gel,9900,N,N,메디필,oil,13500.0,N,N,닥터지,foam,20000.0,N,N,0,0.0,5,2,7,235,0.001098,"1. 3 - 젤 타입이라 오일·폼보다 자극과 당김이 적은 편이고, 세라마이드·판테놀·히알루론산·시카 성분으로 민감한 복합성 피부에 가장 무난합니다.
2. 2 - 가격이 매우 가성비 좋고 리뷰 평점도 높지만, 오일 타입이라 호불호가 있을 수 있어 3번보다 우선순위는 낮습니다.
3. 1 - 지성·트러블·각질 케어 성분은 많지만 BHA·레티놀 등 자극 가능 성분이 많아 민감하고 건조함을 느끼기 쉬운 피부에는 덜 추천됩니다."
r2_main_01943,round2,anthropic,claude-haiku-4-5-20251001,제이준,비알머드,스킨1004,제이준,foam,10000,N,Y,스킨1004,foam,17000.0,N,N,비알머드,foam,14000.0,N,N,1,0.4,5,2,7,251,0.001492,"1. **제품 1** - 가성비(10,000원)와 성능(5중 유효성분, 5.0 평점)을 모두 충족하며, 히알루론산·판테놀로 클렌징 후 당김을 완화할 수 있습니다.

2. **제품 3** - 센텔라·티트리로 민감성 피부 진정에 탁월하고, 클레이 성분으로 모공 관리도 가능하지만 가격대가 다소 높은 편입니다.

3. **제품 2** - 리뷰 수(549개)로 신뢰도가 높지만, 단일 성분(숯) 구성과 보습 성분 부족으로 건조함을 유발할 가능성이 있습니다."
r2_main_01561,round2,openai,gpt-5.4-mini,믹순,토리든,스킨1004,토리든,oil,5000,Y,N,스킨1004,foam,18000.0,Y,N,믹순,foam,18000.0,Y,N,0,0.0,8,3,11,248,0.001112,"1. 제품 2 - 토리든 오일 타입은 민감성 피부에 비교적 자극이 적고, 히알루론산·판테놀로 클렌징 후 당김을 줄이기 좋아 페르소나와 가장 잘 맞습니다.  
2. 제품 3 - 스킨1004는 센텔라·시카·티트리로 트러블 진정에 강점이 있지만 foam 타입이라 건조감이 있을 수 있어 2순위입니다.  
3. 제품 1 - 믹순은 AHA/BHA와 비타민C가 들어 있어 트러블 관리엔 좋지만 민감성·복합성 피부에 자극 가능성이 있어 우선순위가 낮습니다."
r2_main_01382,round2,anthropic,claude-haiku-4-5-20251001,블랑네이처,비플레인,믹순,믹순,unknown,24000,N,N,블랑네이처,foam,23800.0,N,N,비플레인,foam,9500.0,N,N,0,0.0,8,3,11,320,0.001785,"1. **제품 3** - 민감성 피부를 위한 시카·PDRN 등 진정 성분과 여드름·트러블 복합 케어가 가능하면서 화장품 인증으로 안전성을 입증했고, 4.9의 높은 평점으로 당김 없는 클렌징을 기대할 수 있습니다.

2. **제품 1** - 가성비 좋은 가격대에 12,000건 이상의 신뢰도 높은 리뷰로 검증되었으며, AHA와 티트리로 여드름 케어가 효과적하지만 진정 성분이 부족한 점이 아쉽습니다.

3. **제품 2** - 초저가 가격과 풍부한 보습·진정 성분(세라마이드, 시카, 히알루론산)이 장점이지만, 평점과 리뷰가 미공개되어 실"
r2_main_00261,round2,openai,gpt-5.4-mini,퐁당,비레디,와더스킨,비레디,foam,19500,N,N,와더스킨,foam,18900.0,N,N,퐁당,oil,3000.0,N,N,0,0.0,6,3,9,255,0.001072,"1. 제품 2 - AHA·시카·나이아신아마이드 조합으로 트러블/모공/각질 관리와 진정까지 기대할 수 있어 민감한 복합성 피부에 가장 균형이 좋습니다.  
2. 제품 3 - AHA 단일 성분으로 각질 케어는 가능하지만, 민감성 피부를 배려한 진정 성분이 없어 제품 2보다 안정감이 떨어집니다.  
3. 제품 1 - 오일 타입이지만 AHA·콜라겐 구성만으로는 클렌징 후 당김 완화나 민감 피부 적합성을 판단하기 어렵고, 가성비는 좋지만 정보가 가장 부족합니다."
r2_main_00465,round2,openai,gpt-5.4-mini,식물나라,메디필,아비브,메디필,oil,13500,N,N,아비브,cream,24000.0,N,N,식물나라,foam,4900.0,N,N,0,0.0,5,3,8,240,0.001051,"1. 2 - 오일 타입이라 민감·복합성 피부도 자극을 비교적 덜 받기 쉽고, 가격도 1만 원대라 가성비가 좋으며 리뷰 평점도 높습니다.  
2. 3 - 민감성 타겟에 맞고 성분/인증 면에서 신뢰도가 있으나, 숯·클레이 계열이라 클렌징 후 당김이 민감 피부에 부담될 수 있습니다.  
3. 1 - 가격은 가장 저렴하지만 평점/리뷰 정보가 없고, foam 타입은 세정력은 좋더라도 민감한 복합성 피부엔 당김이 생길 가능성이 있습니다."
r2_main_00082,round2,anthropic,claude-haiku-4-5-20251001,닥터오라클,아크웰,스킨푸드,닥터오라클,foam,28000,N,Y,스킨푸드,foam,13000.0,N,Y,아크웰,foam,3000.0,N,Y,3,1.16,7,2,9,259,0.001542,"1. [제품 1] - 민감성 피부를 진정시키는 센텔라·시카·세라마이드 성분과 5.0 평점의 높은 신뢰도가 가성비 28,000원대에서 최고의 선택입니다.

2. [제품 3] - 13,000원의 합리적 가격에 프로폴리스·쌀·티트리 같은 진정 성분으로 당김 없는 클렌징이 가능하지만, 평점 정보 부재가 아쉽습니다.

3. [제품 2] - 초저가(3,000원)는 매력적이나 BHA 단일 성분과 평점·리뷰 정보 부재로 민감성 피부에 자극 위험이 있어 가장 낮은 순위입니다."
r2_main_00643,round2,anthropic,claude-haiku-4-5-20251001,성분에디터,벤튼,테라비코스,벤튼,foam,10000,N,Y,테라비코스,gel,14000.0,N,Y,성분에디터,foam,12900.0,N,Y,0,0.0,5,2,7,249,0.001517,"1. **제품 2** - 가장 저렴한 가격(1만원)에 높은 평점(4.9/176리뷰)과 클린뷰티 클레임까지 갖춰 민감성 피부에 안심하고 사용할 수 있습니다.

2. **제품 3** - Cica와 히알루론산이 함유되어 클렌징 후 당김을 줄이면서도 트러블 완화와 탄력 케어가 동시에 가능합니다.

3. **제품 1** - 가장 다양한 유효성분(펩타이드, 콜라겐 등)으로 성능이 우수하지만 성분이 많아 민감성 피부에는 자극 가능성이 상대적으로 높습니다."
r2_main_01000,round2,anthropic,claude-haiku-4-5-20251001,닥터지,메디필,메디필,메디필,gel,9900,N,Y,메디필,oil,13500.0,N,Y,닥터지,foam,20000.0,N,Y,4,1.56,6,2,8,256,0.001529,"# 클렌징 제품 추천 순위

1. **제품 3** - 가성비 최고(9,900원)에 센텔라·세라마이드·판테놀 함유로 민감성 피부의 당김 완화에 최적화됨.

2. **제품 2** - 13,500원의 합리적 가격에 4.8점 높은 평가와 클린뷰티 인증으로 신뢰도 높으며, 오일 타입으로 피부 자극 최소화.

3. **제품 1** - 20,000원대로 예산 범위 내이고 성능 좋으나, 레티놀·BHA 등 활성 성분이 풍부해 민감성 피부에는 자극 위험이 상대적으로 높음."
r2_main_01383,round2,openai,gpt-5.4-mini,스킨푸드,오휘,믹순,오휘,foam,36000,N,N,믹순,gel,30000.0,N,N,스킨푸드,foam,12700.0,N,N,0,0.0,8,3,11,242,0.00107,"1. 제품 2 - 민감성·복합성 피부에 비교적 무난한 나이아신아마이드/판테놀 조합이고, 가격은 높지만 평점이 좋아 저자극·보습 균형 기대가 큽니다.  
2. 제품 3 - 젤 타입이라 세정 후 당김이 적을 가능성이 높고 평점과 인증은 좋지만, AHA 성분이 민감한 피부엔 자극이 될 수 있습니다.  
3. 제품 1 - 가성비는 좋지만 티트리·프로폴리스가 민감한 피부엔 자극 가능성이 있고, 지성/각질 타겟이라 페르소나와는 덜 맞습니다."
r2_main_01204,round2,anthropic,claude-haiku-4-5-20251001,비알엠유디,엘리메르,믹순,엘리메르,foam,17500,N,Y,비알엠유디,foam,29900.0,N,Y,믹순,oil,47500.0,N,Y,3,0.97,7,2,9,309,0.001682,"# 페르소나에 최적화된 클렌징 제품 순위

1. **제품 2** - 가성비(17,500원)가 우수하면서도 민감성 피부에 자극 적은 라이스 성분으로 클렌징 후 당김이 적을 것으로 예상됩니다.

2. **제품 1** - 예산대(29,900원) 내 높은 평점(4.8/181리뷰)과 검증된 사용자 경험이 있으나, 숯 성분이 민감성 피부에는 자극 가능성이 상대적으로 있습니다.

3. **제품 3** - 다중 유효성분과 높은 평점(4.8/442리뷰)이 장점이지만, 47,500원의 높은 가격대와 오일 타입이 클렌징 후 당김 이슈 해결에 덜 효과적"
r2_main_01561,round2,anthropic,claude-haiku-4-5-20251001,믹순,토리든,스킨1004,스킨1004,foam,18000,N,N,믹순,foam,18000.0,N,N,토리든,oil,5000.0,N,N,0,0.0,5,3,8,263,0.001542,"1. **제품 3** - 센텔라·시카·티트리로 민감성 피부 진정에 최적화되었으면서도 가격대가 적당하고, 여드름성 피부도 함께 케어 가능합니다.

2. **제품 1** - AHA·BHA·PDRN 등 강력한 유효성분으로 트러블 개선 효과가 검증되었으나(평점 4.8, 1,341리뷰), 민감성 피부에는 자극이 될 수 있어 2순위입니다.

3. **제품 2** - 가격이 매우 저렴하지만 유효성분이 단순하고 평점·리뷰 정보 부족으로 신뢰도가 낮아 추천 우선순위가 가장 낮습니다."
r2_main_02076,round2,openai,gpt-5.4-mini,벤튼,퐁당,비레디,벤튼,foam,9600,N,N,비레디,foam,19500.0,N,N,퐁당,foam,15000.0,N,N,0,0.0,8,8,16,286,0.001277,"1. **제품 1** - 민감성·복합성 피부에 맞고, 히알루론산/병풀계(어성초)·나이아신아마이드·달팽이 성분으로 세정 후 당김을 줄이면서 트러블·모공 케어까지 노릴 수 있고 가격도 가장 가성비가 좋음.  
2. **제품 3** - 여드름·트러블·모공·각질에 폭넓게 맞지만 지성 타겟 성향이 더 강하고 민감성 피부에는 제품 1보다 자극 리스크가 조금 더 있어 2순위.  
3. **제품 2** - 지성 전용 성향이 강하고 성분/인증/리뷰 정보가 부족해 민감하고 당김을 싫어하는 페르소나에게는 우선순위가 가장 낮음."
r2_main_02116,round2,anthropic,claude-haiku-4-5-20251001,라운드랩,더후,웰라쥬,웰라쥬,foam,16000,N,Y,라운드랩,oil,19500.0,N,Y,더후,balm,56000.0,N,Y,3,1.03,5,2,7,290,0.001602,"1. **제품 3** - 16,000원의 합리적 가격대에 히알루론산·판테놀로 클렌징 후 당김을 최소화하면서 5.0평점으로 민감성 피부에 안전하게 사용 가능합니다.

2. **제품 1** - 19,500원의 저렴한 가격에 시카·쑥·판테놀 성분으로 자극받은 피부를 진정시키며, oil 타입으로 건조함 없는 클렌징이 가능합니다.

3. **제품 2** - 나이아신아마이드로 피부 개선 효과가 있지만 56,000원의 높은 가격대와 6개만의 적은 리뷰 수, balm 타입의 무거운 사용감이 민감성 피부에 부담스러울 수 있습니다."
r2_main_01944,round2,openai,gpt-5.4-mini,메디필,파파레서피,은율,메디필,gel,9900,N,N,파파레서피,foam,12000.0,N,N,은율,foam,12800.0,N,N,0,0.0,8,4,12,288,0.001213,"1. **제품 1** - 젤 타입에 **센텔라·세라마이드·판테놀·히알루론산**이 들어 있어 민감성/복합성 피부에 비교적 순하고, 클렌징 후 당김을 줄이기 좋아 보여요.  
2. **제품 2** - 트러블·여드름 타겟에 성능은 좋아 보이고 리뷰도 많지만, **폼 타입 + 티트리/AHA** 조합이라 민감한 피부에는 자극 가능성이 있어 2순위예요.  
3. **제품 3** - 대용량이라 가성비는 좋지만 **성분 정보가 단순하고 타겟/보습 보완 정보가 부족**해 민감성·당김 걱정이 있는 페르소나에는 우선순위가 낮아요."
r2_main_00261,round2,anthropic,claude-haiku-4-5-20251001,퐁당,비레디,와더스킨,비레디,foam,19500,N,N,와더스킨,foam,18900.0,N,N,퐁당,oil,3000.0,N,N,0,0.0,6,2,8,243,0.001478,"1. **제품 2** - 민감한 복합성 피부를 위한 진정 성분(시카, 나이아신아마이드)이 풍부하고 가성비 좋은 가격대에 화장품 인증까지 있어 신뢰도가 높습니다.

2. **제품 3** - 심플한 포뮬러로 자극 최소화가 가능하며 합리적인 가격이지만, 민감성 피부를 위한 진정 성분이 부족합니다.

3. **제품 1** - 극저가이지만 오일 타입은 클렌징 후 당김이 적은 선호도를 충족하나, 제품 정보 부재로 신뢰성을 판단하기 어렵습니다."
r2_main_00644,round2,openai,gpt-5.4-mini,라운드랩,휩드,숨37,휩드,balm,23200,N,N,라운드랩,cream,18000.0,N,N,숨37,foam,42000.0,N,N,0,0.0,5,3,8,218,0.001012,"1. 제품 2 - 세라마이드·나이아신아마이드로 장벽/트러블 케어에 강하고, 리뷰 평점도 높아 민감한 복합성 피부에 가장 무난합니다.  
2. 제품 1 - 병풀·쑥·판테놀 조합이라 자극 완화와 당김 완화에 좋아 보이고 가격도 가장 가성비가 좋습니다.  
3. 제품 3 - 복합성·모공 타겟과 평점은 좋지만 폼 타입이라 클렌징 후 당김에 민감한 페르소나에는 상대적으로 덜 맞고 가격도 높습니다."
r2_main_00465,round2,anthropic,claude-haiku-4-5-20251001,식물나라,메디필,아비브,아비브,cream,24000,N,N,메디필,oil,13500.0,N,Y,식물나라,foam,4900.0,N,Y,2,0.69,6,3,9,290,0.001663,"1. **제품 3** - 민감성 피부 타겟 + 진정 성분(시카, 후토피아)과 화장품 인증으로 신뢰도 높으며, 당김 없는 크림 타입이 페르소나의 요구사항에 가장 부합합니다.

2. **제품 2** - 13,500원의 합리적 가격대에 다양한 유효성분(시카, 프로폴리스)으로 민감성 완화와 클렌징 성능을 동시에 제공하며, 높은 평점(4.8)으로 검증되었습니다.

3. **제품 1** - 저가격(4,900원)의 가성비는 좋지만, 미공개 정보가 많고 평점·리뷰 부재로 신뢰도가 낮아 민감성 피부에 적합성을 판단하기 어렵습니다."
r2_main_01205,round2,openai,gpt-5.4-mini,메디필,메디큐브,듀이트리,듀이트리,milk,19000,N,N,메디큐브,foam,21300.0,N,N,메디필,powder,24000.0,N,N,0,0.0,5,2,7,253,0.001055,"1. 제품 3 - 밀크 타입이라 세정 후 당김이 적을 가능성이 높고, 세라마이드 중심이라 민감성·복합성 피부에 가장 무난하며 리뷰 수도 많아 신뢰도가 높습니다.  
2. 제품 2 - 판테놀·세라마이드·센텔라 등 진정/장벽 성분이 다양하고 성능 기대치는 높지만, 폼 타입이라 제품 3보다 건조감이 있을 수 있습니다.  
3. 제품 1 - 파우더 타입에 AHA·티트리 성분까지 있어 자극 민감한 피부엔 부담될 수 있어 가성비는 괜찮아도 우선순위는 낮습니다."
r2_main_01562,round2,openai,gpt-5.4-mini,시드물,아비브,토리든,아비브,cream,16000,N,N,시드물,foam,25000.0,N,N,토리든,water,5000.0,N,N,1,0.37,8,5,13,267,0.001238,"1. 2 - 민감성·복합성에 맞고 판테놀/히알루론산으로 당김 완화가 기대되며, 4,900원대 가성비와 4.9 평점·리뷰 신뢰도가 좋아 가장 무난합니다.
2. 1 - 시카·세라마이드·판테놀 등 장벽 케어 성분이 풍부해 자극 완화에는 좋아 보이지만, 세정용 foam 타입이라 건조/당김 우려와 가격이 다소 높습니다.
3. 3 - 초저가이긴 하지만 성분 구성이 단순하고 모공 타겟 외 장벽·진정 포인트가 약해, 민감성 복합성 피부의 클렌징 후 당김 관리에는 상대적으로 덜 적합합니다."
