engine_a,engine_b,set_id,input_sku1,input_sku2,input_sku3,duplicate_input_brand_trial,anthropic_top1,anthropic_rank2,anthropic_rank3,openai_top1,openai_rank2,openai_rank3,top1_match,full_rank_match,complete_pair,agreement_signature
anthropic,openai,r2_main_00433,아비브,라곰,은율,False,은율,아비브,라곰,아비브,은율,라곰,False,False,True,은율 > 아비브 > 라곰 || 아비브 > 은율 > 라곰
anthropic,openai,r2_main_00436,은율,아로마티카,아누아,False,아로마티카,은율,아누아,은율,아누아,아로마티카,False,False,True,아로마티카 > 은율 > 아누아 || 은율 > 아누아 > 아로마티카
anthropic,openai,r2_main_00440,제이준,듀이트리,에뛰드,False,에뛰드,제이준,듀이트리,듀이트리,에뛰드,제이준,False,False,True,에뛰드 > 제이준 > 듀이트리 || 듀이트리 > 에뛰드 > 제이준
anthropic,openai,r2_main_00443,성분에디터,에이프릴스킨,라곰,False,에이프릴스킨,성분에디터,라곰,라곰,에이프릴스킨,성분에디터,False,False,True,에이프릴스킨 > 성분에디터 > 라곰 || 라곰 > 에이프릴스킨 > 성분에디터
anthropic,openai,r2_main_00446,와더스킨,벤튼,듀이트리,False,벤튼,와더스킨,듀이트리,듀이트리,와더스킨,벤튼,False,False,True,벤튼 > 와더스킨 > 듀이트리 || 듀이트리 > 와더스킨 > 벤튼
anthropic,openai,r2_main_00447,네오팜,조선미녀,메디필,False,네오팜,조선미녀,,조선미녀,네오팜,메디필,False,False,False,네오팜 > 조선미녀 > nan || 조선미녀 > 네오팜 > 메디필
anthropic,openai,r2_main_00451,듀이트리,빌리프,스킨1004,False,스킨1004,듀이트리,빌리프,듀이트리,스킨1004,빌리프,False,False,True,스킨1004 > 듀이트리 > 빌리프 || 듀이트리 > 스킨1004 > 빌리프
anthropic,openai,r2_main_00453,엘리메르,제이엠솔루션,오휘,False,제이엠솔루션,엘리메르,오휘,오휘,엘리메르,제이엠솔루션,False,False,True,제이엠솔루션 > 엘리메르 > 오휘 || 오휘 > 엘리메르 > 제이엠솔루션
anthropic,openai,r2_main_00458,에뛰드,메디필,닥터오라클,False,메디필,닥터오라클,에뛰드,에뛰드,닥터오라클,메디필,False,False,True,메디필 > 닥터오라클 > 에뛰드 || 에뛰드 > 닥터오라클 > 메디필
anthropic,openai,r2_main_00462,비알엠유디,은율,닥터지,False,닥터지,비알엠유디,은율,비알엠유디,닥터지,은율,False,False,True,닥터지 > 비알엠유디 > 은율 || 비알엠유디 > 닥터지 > 은율
anthropic,openai,r2_main_00463,비욘드,아임프롬,와더스킨,False,아임프롬,비욘드,와더스킨,비욘드,아임프롬,와더스킨,False,False,True,아임프롬 > 비욘드 > 와더스킨 || 비욘드 > 아임프롬 > 와더스킨
anthropic,openai,r2_main_00464,티엘스,메디필,에뛰드,False,메디필,에뛰드,티엘스,에뛰드,메디필,티엘스,False,False,True,메디필 > 에뛰드 > 티엘스 || 에뛰드 > 메디필 > 티엘스
anthropic,openai,r2_main_00465,식물나라,메디필,아비브,False,아비브,메디필,식물나라,메디필,아비브,식물나라,False,False,True,아비브 > 메디필 > 식물나라 || 메디필 > 아비브 > 식물나라
anthropic,openai,r2_main_00469,구달,티엘스,아임프롬,False,티엘스,구달,아임프롬,구달,티엘스,아임프롬,False,False,True,티엘스 > 구달 > 아임프롬 || 구달 > 티엘스 > 아임프롬
anthropic,openai,r2_main_00470,라곰,벤튼,셀리맥스,False,셀리맥스,벤튼,라곰,벤튼,셀리맥스,라곰,False,False,True,셀리맥스 > 벤튼 > 라곰 || 벤튼 > 셀리맥스 > 라곰
anthropic,openai,r2_main_00473,스킨푸드,바노바기,메이크프렘,False,바노바기,스킨푸드,메이크프렘,메이크프렘,스킨푸드,바노바기,False,False,True,바노바기 > 스킨푸드 > 메이크프렘 || 메이크프렘 > 스킨푸드 > 바노바기
anthropic,openai,r2_main_00475,메디필,에뛰드,지피덤,False,메디필,지피덤,에뛰드,지피덤,메디필,에뛰드,False,False,True,메디필 > 지피덤 > 에뛰드 || 지피덤 > 메디필 > 에뛰드
anthropic,openai,r2_main_00479,설화수,나인위시스,라곰,False,라곰,나인위시스,설화수,나인위시스,라곰,설화수,False,False,True,라곰 > 나인위시스 > 설화수 || 나인위시스 > 라곰 > 설화수
anthropic,openai,r2_main_00482,유리피부,토리든,듀이트리,False,듀이트리,토리든,유리피부,토리든,듀이트리,유리피부,False,False,True,듀이트리 > 토리든 > 유리피부 || 토리든 > 듀이트리 > 유리피부
anthropic,openai,r2_main_00484,수이스킨,라운드랩,메디필,False,메디필,라운드랩,수이스킨,라운드랩,메디필,수이스킨,False,False,True,메디필 > 라운드랩 > 수이스킨 || 라운드랩 > 메디필 > 수이스킨
anthropic,openai,r2_main_00485,성분에디터,숨37,아이소이,False,숨37,성분에디터,아이소이,아이소이,숨37,성분에디터,False,False,True,숨37 > 성분에디터 > 아이소이 || 아이소이 > 숨37 > 성분에디터
anthropic,openai,r2_main_00486,바이오던스,비욘드,비레디,False,비레디,바이오던스,비욘드,바이오던스,비욘드,비레디,False,False,True,비레디 > 바이오던스 > 비욘드 || 바이오던스 > 비욘드 > 비레디
anthropic,openai,r2_main_00488,메디필,은율,지피덤,False,은율,메디필,지피덤,지피덤,은율,메디필,False,False,True,은율 > 메디필 > 지피덤 || 지피덤 > 은율 > 메디필
anthropic,openai,r2_main_00491,메디필,스킨푸드,라곰,False,메디필,라곰,스킨푸드,라곰,메디필,스킨푸드,False,False,True,메디필 > 라곰 > 스킨푸드 || 라곰 > 메디필 > 스킨푸드
anthropic,openai,r2_main_00492,메디필,벤튼,원씽,False,원씽,벤튼,메디필,벤튼,원씽,메디필,False,False,True,원씽 > 벤튼 > 메디필 || 벤튼 > 원씽 > 메디필
anthropic,openai,r2_main_00493,아임프롬,아누아,스킨1004,False,아누아,스킨1004,아임프롬,스킨1004,아임프롬,아누아,False,False,True,아누아 > 스킨1004 > 아임프롬 || 스킨1004 > 아임프롬 > 아누아
anthropic,openai,r2_main_00494,메디큐브,바닐라코,더후,False,메디큐브,바닐라코,더후,바닐라코,메디큐브,더후,False,False,True,메디큐브 > 바닐라코 > 더후 || 바닐라코 > 메디큐브 > 더후
anthropic,openai,r2_main_00497,아누아,듀이트리,메디필,False,메디필,아누아,듀이트리,듀이트리,아누아,메디필,False,False,True,메디필 > 아누아 > 듀이트리 || 듀이트리 > 아누아 > 메디필
anthropic,openai,r2_main_00498,메디섹션넘버,엘리메르,토리든,False,메디섹션넘버,토리든,엘리메르,토리든,메디섹션넘버,엘리메르,False,False,True,메디섹션넘버 > 토리든 > 엘리메르 || 토리든 > 메디섹션넘버 > 엘리메르
anthropic,openai,r2_main_00499,수이스킨,스킨푸드,이아소,False,스킨푸드,이아소,수이스킨,이아소,수이스킨,스킨푸드,False,False,True,스킨푸드 > 이아소 > 수이스킨 || 이아소 > 수이스킨 > 스킨푸드
anthropic,openai,r2_main_00503,지피덤,라곰,아누아,False,아누아,지피덤,라곰,라곰,지피덤,아누아,False,False,True,아누아 > 지피덤 > 라곰 || 라곰 > 지피덤 > 아누아
anthropic,openai,r2_main_00505,닥터벨머,센텔리안24,일루미엘,False,일루미엘,센텔리안24,닥터벨머,닥터벨머,일루미엘,센텔리안24,False,False,True,일루미엘 > 센텔리안24 > 닥터벨머 || 닥터벨머 > 일루미엘 > 센텔리안24
anthropic,openai,r2_main_00510,달바,피캄,메디큐브,False,메디큐브,달바,피캄,달바,메디큐브,피캄,False,False,True,메디큐브 > 달바 > 피캄 || 달바 > 메디큐브 > 피캄
anthropic,openai,r2_main_00511,웰라쥬,라운드랩,라곰,False,라운드랩,웰라쥬,라곰,웰라쥬,라운드랩,라곰,False,False,True,라운드랩 > 웰라쥬 > 라곰 || 웰라쥬 > 라운드랩 > 라곰
anthropic,openai,r2_main_00512,스킨푸드,라곰,라곰,True,스킨푸드,라곰,라곰,라곰,스킨푸드,라곰,False,False,True,스킨푸드 > 라곰 > 라곰 || 라곰 > 스킨푸드 > 라곰
anthropic,openai,r2_main_00513,숨37,메디필,비알엠유디,False,메디필,숨37,비알엠유디,숨37,메디필,비알엠유디,False,False,True,메디필 > 숨37 > 비알엠유디 || 숨37 > 메디필 > 비알엠유디
anthropic,openai,r2_main_00514,라곰,파파레서피,벤튼,False,파파레서피,벤튼,라곰,라곰,벤튼,파파레서피,False,False,True,파파레서피 > 벤튼 > 라곰 || 라곰 > 벤튼 > 파파레서피
anthropic,openai,r2_main_00515,비욘드,휩드,비플레인,False,휩드,비욘드,비플레인,비플레인,휩드,비욘드,False,False,True,휩드 > 비욘드 > 비플레인 || 비플레인 > 휩드 > 비욘드
anthropic,openai,r2_main_00516,아누아,오드로이,에이프릴스킨,False,아누아,오드로이,,오드로이,아누아,에이프릴스킨,False,False,False,아누아 > 오드로이 > nan || 오드로이 > 아누아 > 에이프릴스킨
anthropic,openai,r2_main_00517,아임프롬,이아소,바닐라코,False,이아소,아임프롬,바닐라코,아임프롬,바닐라코,이아소,False,False,True,이아소 > 아임프롬 > 바닐라코 || 아임프롬 > 바닐라코 > 이아소
anthropic,openai,r2_main_00521,숨37,스킨푸드,메디필,False,스킨푸드,숨37,메디필,메디필,숨37,스킨푸드,False,False,True,스킨푸드 > 숨37 > 메디필 || 메디필 > 숨37 > 스킨푸드
anthropic,openai,r2_main_00522,메디필,베네투스,이니스프리,False,메디필,베네투스,이니스프리,베네투스,메디필,이니스프리,False,False,True,메디필 > 베네투스 > 이니스프리 || 베네투스 > 메디필 > 이니스프리
anthropic,openai,r2_main_00524,토니모리,아비브,메디큐브,False,토니모리,메디큐브,아비브,아비브,토니모리,메디큐브,False,False,True,토니모리 > 메디큐브 > 아비브 || 아비브 > 토니모리 > 메디큐브
anthropic,openai,r2_main_00526,셀리맥스,바노바기,피캄,False,셀리맥스,피캄,바노바기,피캄,셀리맥스,바노바기,False,False,True,셀리맥스 > 피캄 > 바노바기 || 피캄 > 셀리맥스 > 바노바기
anthropic,openai,r2_main_00529,조선미녀,구달,퐁당,False,구달,조선미녀,퐁당,조선미녀,퐁당,구달,False,False,True,구달 > 조선미녀 > 퐁당 || 조선미녀 > 퐁당 > 구달
anthropic,openai,r2_main_00531,벤튼,그레이멜린,은율,False,그레이멜린,벤튼,은율,벤튼,그레이멜린,은율,False,False,True,그레이멜린 > 벤튼 > 은율 || 벤튼 > 그레이멜린 > 은율
anthropic,openai,r2_main_00534,아임프롬,비플레인,믹순,False,비플레인,아임프롬,믹순,아임프롬,비플레인,믹순,False,False,True,비플레인 > 아임프롬 > 믹순 || 아임프롬 > 비플레인 > 믹순
anthropic,openai,r2_main_00536,닥터벨머,에뛰드,숨37,False,숨37,닥터벨머,에뛰드,닥터벨머,숨37,에뛰드,False,False,True,숨37 > 닥터벨머 > 에뛰드 || 닥터벨머 > 숨37 > 에뛰드
anthropic,openai,r2_main_00543,벤튼,아누아,라로슈포제,False,벤튼,아누아,라로슈포제,라로슈포제,벤튼,아누아,False,False,True,벤튼 > 아누아 > 라로슈포제 || 라로슈포제 > 벤튼 > 아누아
anthropic,openai,r2_main_00546,믹순,비욘드,리얼베리어,False,비욘드,리얼베리어,믹순,리얼베리어,비욘드,믹순,False,False,True,비욘드 > 리얼베리어 > 믹순 || 리얼베리어 > 비욘드 > 믹순
anthropic,openai,r2_main_00548,믹순,아누아,식물나라,False,아누아,믹순,식물나라,식물나라,아누아,믹순,False,False,True,아누아 > 믹순 > 식물나라 || 식물나라 > 아누아 > 믹순
anthropic,openai,r2_main_00549,바닐라코,아로마티카,피캄,False,아로마티카,바닐라코,피캄,바닐라코,아로마티카,피캄,False,False,True,아로마티카 > 바닐라코 > 피캄 || 바닐라코 > 아로마티카 > 피캄
anthropic,openai,r2_main_00550,비레디,나인위시스,멜릭서,False,나인위시스,비레디,멜릭서,멜릭서,나인위시스,비레디,False,False,True,나인위시스 > 비레디 > 멜릭서 || 멜릭서 > 나인위시스 > 비레디
anthropic,openai,r2_main_00552,아누아,메디필,라곰,False,아누아,라곰,메디필,라곰,메디필,아누아,False,False,True,아누아 > 라곰 > 메디필 || 라곰 > 메디필 > 아누아
anthropic,openai,r2_main_00556,와더스킨,스킨1004,메디필,False,스킨1004,메디필,와더스킨,메디필,와더스킨,스킨1004,False,False,True,스킨1004 > 메디필 > 와더스킨 || 메디필 > 와더스킨 > 스킨1004
anthropic,openai,r2_main_00560,메디필,은율,라곰,False,은율,메디필,라곰,라곰,은율,메디필,False,False,True,은율 > 메디필 > 라곰 || 라곰 > 은율 > 메디필
anthropic,openai,r2_main_00561,은율,라곰,비알엠유디,False,비알엠유디,라곰,은율,은율,비알엠유디,라곰,False,False,True,비알엠유디 > 라곰 > 은율 || 은율 > 비알엠유디 > 라곰
anthropic,openai,r2_main_00562,오드로이,메이크프렘,메디힐,False,오드로이,메디힐,메이크프렘,메이크프렘,오드로이,메디힐,False,False,True,오드로이 > 메디힐 > 메이크프렘 || 메이크프렘 > 오드로이 > 메디힐
anthropic,openai,r2_main_00563,메디필,더마겐,아이소이,False,더마겐,아이소이,메디필,아이소이,더마겐,메디필,False,False,True,더마겐 > 아이소이 > 메디필 || 아이소이 > 더마겐 > 메디필
anthropic,openai,r2_main_00566,수이스킨,메디큐브,스킨푸드,False,스킨푸드,수이스킨,메디큐브,수이스킨,스킨푸드,메디큐브,False,False,True,스킨푸드 > 수이스킨 > 메디큐브 || 수이스킨 > 스킨푸드 > 메디큐브
anthropic,openai,r2_main_00571,듀이트리,땡큐파머,리얼베리어,False,땡큐파머,듀이트리,리얼베리어,리얼베리어,듀이트리,땡큐파머,False,False,True,땡큐파머 > 듀이트리 > 리얼베리어 || 리얼베리어 > 듀이트리 > 땡큐파머
anthropic,openai,r2_main_00572,비플레인,더후,벤튼,False,벤튼,비플레인,더후,비플레인,벤튼,더후,False,False,True,벤튼 > 비플레인 > 더후 || 비플레인 > 벤튼 > 더후
anthropic,openai,r2_main_00576,이아소,스트라이덱스,아임프롬,False,이아소,아임프롬,스트라이덱스,아임프롬,이아소,스트라이덱스,False,False,True,이아소 > 아임프롬 > 스트라이덱스 || 아임프롬 > 이아소 > 스트라이덱스
anthropic,openai,r2_main_00579,제이엠솔루션,아누아,메디큐브,False,아누아,제이엠솔루션,메디큐브,제이엠솔루션,아누아,메디큐브,False,False,True,아누아 > 제이엠솔루션 > 메디큐브 || 제이엠솔루션 > 아누아 > 메디큐브
anthropic,openai,r2_main_00582,아로마티카,메디필,숨37,False,아로마티카,숨37,메디필,숨37,아로마티카,메디필,False,False,True,아로마티카 > 숨37 > 메디필 || 숨37 > 아로마티카 > 메디필
anthropic,openai,r2_main_00583,스킨1004,아로마티카,이아소,False,스킨1004,아로마티카,이아소,이아소,아로마티카,스킨1004,False,False,True,스킨1004 > 아로마티카 > 이아소 || 이아소 > 아로마티카 > 스킨1004
anthropic,openai,r2_main_00584,에뛰드,더후,리얼베리어,False,에뛰드,리얼베리어,더후,리얼베리어,에뛰드,더후,False,False,True,에뛰드 > 리얼베리어 > 더후 || 리얼베리어 > 에뛰드 > 더후
anthropic,openai,r2_main_00585,나인위시스,비알엠유디,비플레인,False,나인위시스,비플레인,비알엠유디,비플레인,나인위시스,비알엠유디,False,False,True,나인위시스 > 비플레인 > 비알엠유디 || 비플레인 > 나인위시스 > 비알엠유디
anthropic,openai,r2_main_00588,아누아,바닐라코,스킨푸드,False,스킨푸드,아누아,바닐라코,바닐라코,아누아,스킨푸드,False,False,True,스킨푸드 > 아누아 > 바닐라코 || 바닐라코 > 아누아 > 스킨푸드
anthropic,openai,r2_main_00592,라곰,구달,아로마티카,False,아로마티카,구달,라곰,구달,아로마티카,라곰,False,False,True,아로마티카 > 구달 > 라곰 || 구달 > 아로마티카 > 라곰
anthropic,openai,r2_main_00594,비레디,바닐라코,숨37,False,비레디,숨37,바닐라코,바닐라코,비레디,숨37,False,False,True,비레디 > 숨37 > 바닐라코 || 바닐라코 > 비레디 > 숨37
anthropic,openai,r2_main_00595,센텔리안24,라곰,시드물,False,센텔리안24,시드물,라곰,라곰,시드물,센텔리안24,False,False,True,센텔리안24 > 시드물 > 라곰 || 라곰 > 시드물 > 센텔리안24
anthropic,openai,r2_main_00596,비플레인,메디필,은율,False,메디필,비플레인,은율,비플레인,메디필,은율,False,False,True,메디필 > 비플레인 > 은율 || 비플레인 > 메디필 > 은율
anthropic,openai,r2_main_00598,아임프롬,네이처리퍼블릭,션리,False,션리,네이처리퍼블릭,아임프롬,네이처리퍼블릭,아임프롬,션리,False,False,True,션리 > 네이처리퍼블릭 > 아임프롬 || 네이처리퍼블릭 > 아임프롬 > 션리
anthropic,openai,r2_main_00599,믹순,식물나라,넘버즈인,False,식물나라,넘버즈인,믹순,넘버즈인,식물나라,믹순,False,False,True,식물나라 > 넘버즈인 > 믹순 || 넘버즈인 > 식물나라 > 믹순
anthropic,openai,r2_main_00604,성분에디터,넘버즈인,벤튼,False,벤튼,성분에디터,넘버즈인,넘버즈인,벤튼,성분에디터,False,False,True,벤튼 > 성분에디터 > 넘버즈인 || 넘버즈인 > 벤튼 > 성분에디터
anthropic,openai,r2_main_00606,메디큐브,스킨1004,숨37,False,스킨1004,메디큐브,,메디큐브,숨37,스킨1004,False,False,False,스킨1004 > 메디큐브 > nan || 메디큐브 > 숨37 > 스킨1004
anthropic,openai,r2_main_00610,닥터지,베네투스,믹순,False,닥터지,베네투스,믹순,베네투스,닥터지,믹순,False,False,True,닥터지 > 베네투스 > 믹순 || 베네투스 > 닥터지 > 믹순
anthropic,openai,r2_main_00611,리얼베리어,일리윤,라곰,False,리얼베리어,라곰,일리윤,라곰,리얼베리어,일리윤,False,False,True,리얼베리어 > 라곰 > 일리윤 || 라곰 > 리얼베리어 > 일리윤
anthropic,openai,r2_main_00613,메디큐브,센텔리안24,일리윤,False,센텔리안24,메디큐브,일리윤,일리윤,메디큐브,센텔리안24,False,False,True,센텔리안24 > 메디큐브 > 일리윤 || 일리윤 > 메디큐브 > 센텔리안24
anthropic,openai,r2_main_00617,피캄,토니모리,에스트라,False,토니모리,에스트라,피캄,에스트라,토니모리,피캄,False,False,True,토니모리 > 에스트라 > 피캄 || 에스트라 > 토니모리 > 피캄
anthropic,openai,r2_main_00620,편강율,숨37,토리든,False,편강율,토리든,숨37,토리든,숨37,편강율,False,False,True,편강율 > 토리든 > 숨37 || 토리든 > 숨37 > 편강율
anthropic,openai,r2_main_00624,메디필,듀이트리,테라비코스,False,테라비코스,메디필,듀이트리,듀이트리,테라비코스,메디필,False,False,True,테라비코스 > 메디필 > 듀이트리 || 듀이트리 > 테라비코스 > 메디필
anthropic,openai,r2_main_00631,라곰,아누아,유이크,False,아누아,라곰,유이크,라곰,아누아,유이크,False,False,True,아누아 > 라곰 > 유이크 || 라곰 > 아누아 > 유이크
anthropic,openai,r2_main_00632,닥터지,스킨푸드,메디힐,False,메디힐,스킨푸드,닥터지,스킨푸드,메디힐,닥터지,False,False,True,메디힐 > 스킨푸드 > 닥터지 || 스킨푸드 > 메디힐 > 닥터지
anthropic,openai,r2_main_00638,코스알엑스,비플레인,파파레서피,False,파파레서피,코스알엑스,비플레인,비플레인,파파레서피,코스알엑스,False,False,True,파파레서피 > 코스알엑스 > 비플레인 || 비플레인 > 파파레서피 > 코스알엑스
anthropic,openai,r2_main_00640,스킨푸드,그레이멜린,와더스킨,False,그레이멜린,와더스킨,스킨푸드,와더스킨,그레이멜린,스킨푸드,False,False,True,그레이멜린 > 와더스킨 > 스킨푸드 || 와더스킨 > 그레이멜린 > 스킨푸드
anthropic,openai,r2_main_00642,라운드랩,메디힐,토리든,False,라운드랩,메디힐,토리든,토리든,라운드랩,메디힐,False,False,True,라운드랩 > 메디힐 > 토리든 || 토리든 > 라운드랩 > 메디힐
anthropic,openai,r2_main_00643,성분에디터,벤튼,테라비코스,False,벤튼,테라비코스,성분에디터,테라비코스,벤튼,성분에디터,False,False,True,벤튼 > 테라비코스 > 성분에디터 || 테라비코스 > 벤튼 > 성분에디터
anthropic,openai,r2_main_00645,메디필,메디힐,시드물,False,시드물,메디힐,메디필,메디힐,시드물,메디필,False,False,True,시드물 > 메디힐 > 메디필 || 메디힐 > 시드물 > 메디필
anthropic,openai,r2_main_00646,라운드랩,아임프롬,션리,False,라운드랩,아임프롬,션리,아임프롬,라운드랩,션리,False,False,True,라운드랩 > 아임프롬 > 션리 || 아임프롬 > 라운드랩 > 션리
anthropic,openai,r2_main_00648,아크웰,블랑네이처,오휘,False,블랑네이처,아크웰,오휘,오휘,블랑네이처,아크웰,False,False,True,블랑네이처 > 아크웰 > 오휘 || 오휘 > 블랑네이처 > 아크웰
anthropic,openai,r2_main_00649,바닐라코,메디필,듀이트리,False,메디필,바닐라코,듀이트리,듀이트리,메디필,바닐라코,False,False,True,메디필 > 바닐라코 > 듀이트리 || 듀이트리 > 메디필 > 바닐라코
anthropic,openai,r2_main_00651,퐁당,유이크,라운드랩,False,유이크,퐁당,라운드랩,퐁당,라운드랩,유이크,False,False,True,유이크 > 퐁당 > 라운드랩 || 퐁당 > 라운드랩 > 유이크
anthropic,openai,r2_main_00652,퓨어케이,아임프롬,땡큐파머,False,땡큐파머,퓨어케이,아임프롬,아임프롬,땡큐파머,퓨어케이,False,False,True,땡큐파머 > 퓨어케이 > 아임프롬 || 아임프롬 > 땡큐파머 > 퓨어케이
anthropic,openai,r2_main_00654,센텔리안24,스킨1004,이니스프리,False,스킨1004,센텔리안24,이니스프리,이니스프리,스킨1004,센텔리안24,False,False,True,스킨1004 > 센텔리안24 > 이니스프리 || 이니스프리 > 스킨1004 > 센텔리안24
anthropic,openai,r2_main_00655,숨37,듀이트리,토리든,False,토리든,듀이트리,숨37,듀이트리,토리든,숨37,False,False,True,토리든 > 듀이트리 > 숨37 || 듀이트리 > 토리든 > 숨37
anthropic,openai,r2_main_00656,아임프롬,메디필,벤튼,False,벤튼,메디필,아임프롬,메디필,아임프롬,벤튼,False,False,True,벤튼 > 메디필 > 아임프롬 || 메디필 > 아임프롬 > 벤튼
anthropic,openai,r2_main_00660,아임프롬,메디필,유이크,False,유이크,아임프롬,메디필,아임프롬,메디필,유이크,False,False,True,유이크 > 아임프롬 > 메디필 || 아임프롬 > 메디필 > 유이크
anthropic,openai,r2_main_00661,비레디,라곰,유리피부,False,비레디,라곰,유리피부,라곰,비레디,유리피부,False,False,True,비레디 > 라곰 > 유리피부 || 라곰 > 비레디 > 유리피부
anthropic,openai,r2_main_00662,아임프롬,메디필,메디힐,False,메디힐,아임프롬,메디필,아임프롬,메디필,메디힐,False,False,True,메디힐 > 아임프롬 > 메디필 || 아임프롬 > 메디필 > 메디힐
anthropic,openai,r2_main_00666,메디큐브,숨37,아이소이,False,메디큐브,숨37,아이소이,아이소이,메디큐브,숨37,False,False,True,메디큐브 > 숨37 > 아이소이 || 아이소이 > 메디큐브 > 숨37
anthropic,openai,r2_main_00671,더후,아누아,메디힐,False,메디힐,아누아,더후,아누아,메디힐,더후,False,False,True,메디힐 > 아누아 > 더후 || 아누아 > 메디힐 > 더후
anthropic,openai,r2_main_00672,원씽,믹순,토리든,False,원씽,믹순,토리든,토리든,원씽,믹순,False,False,True,원씽 > 믹순 > 토리든 || 토리든 > 원씽 > 믹순
anthropic,openai,r2_main_00674,아누아,블랑네이처,블라이드,False,아누아,블라이드,블랑네이처,블라이드,아누아,블랑네이처,False,False,True,아누아 > 블라이드 > 블랑네이처 || 블라이드 > 아누아 > 블랑네이처
anthropic,openai,r2_main_00675,구달,피캄,메디큐브,False,메디큐브,구달,피캄,피캄,구달,메디큐브,False,False,True,메디큐브 > 구달 > 피캄 || 피캄 > 구달 > 메디큐브
anthropic,openai,r2_main_00678,아누아,그레이멜린,더후,False,아누아,그레이멜린,더후,그레이멜린,아누아,더후,False,False,True,아누아 > 그레이멜린 > 더후 || 그레이멜린 > 아누아 > 더후
anthropic,openai,r2_main_00682,테라비코스,일소,토리든,False,테라비코스,토리든,일소,토리든,테라비코스,일소,False,False,True,테라비코스 > 토리든 > 일소 || 토리든 > 테라비코스 > 일소
anthropic,openai,r2_main_00684,아임프롬,라곰,숨37,False,숨37,라곰,아임프롬,아임프롬,숨37,라곰,False,False,True,숨37 > 라곰 > 아임프롬 || 아임프롬 > 숨37 > 라곰
anthropic,openai,r2_main_00687,라곰,유이크,메디큐브,False,유이크,메디큐브,라곰,메디큐브,유이크,라곰,False,False,True,유이크 > 메디큐브 > 라곰 || 메디큐브 > 유이크 > 라곰
anthropic,openai,r2_main_00690,아임프롬,편강율,에스트라,False,에스트라,아임프롬,편강율,아임프롬,에스트라,편강율,False,False,True,에스트라 > 아임프롬 > 편강율 || 아임프롬 > 에스트라 > 편강율
anthropic,openai,r2_main_00692,믹순,바노바기,메디큐브,False,바노바기,믹순,메디큐브,메디큐브,바노바기,믹순,False,False,True,바노바기 > 믹순 > 메디큐브 || 메디큐브 > 바노바기 > 믹순
anthropic,openai,r2_main_00693,라운드랩,닥터지,아페리레,False,라운드랩,닥터지,아페리레,닥터지,라운드랩,아페리레,False,False,True,라운드랩 > 닥터지 > 아페리레 || 닥터지 > 라운드랩 > 아페리레
anthropic,openai,r2_main_00694,일소,메디섹션넘버,미샤,False,메디섹션넘버,미샤,일소,미샤,메디섹션넘버,일소,False,False,True,메디섹션넘버 > 미샤 > 일소 || 미샤 > 메디섹션넘버 > 일소
anthropic,openai,r2_main_00699,설화수,센텔리안24,믹순,False,센텔리안24,믹순,설화수,설화수,믹순,센텔리안24,False,False,True,센텔리안24 > 믹순 > 설화수 || 설화수 > 믹순 > 센텔리안24
anthropic,openai,r2_main_00702,닥터벨머,아비브,라곰,False,아비브,라곰,닥터벨머,닥터벨머,아비브,라곰,False,False,True,아비브 > 라곰 > 닥터벨머 || 닥터벨머 > 아비브 > 라곰
anthropic,openai,r2_main_00704,닥터지,믹순,메디필,False,믹순,메디필,닥터지,메디필,닥터지,믹순,False,False,True,믹순 > 메디필 > 닥터지 || 메디필 > 닥터지 > 믹순
anthropic,openai,r2_main_00705,일리윤,코스알엑스,나인위시스,False,나인위시스,일리윤,코스알엑스,일리윤,나인위시스,코스알엑스,False,False,True,나인위시스 > 일리윤 > 코스알엑스 || 일리윤 > 나인위시스 > 코스알엑스
anthropic,openai,r2_main_00708,네오팜,메디필,베네투스,False,베네투스,네오팜,메디필,네오팜,베네투스,메디필,False,False,True,베네투스 > 네오팜 > 메디필 || 네오팜 > 베네투스 > 메디필
anthropic,openai,r2_main_00712,원씽,스킨1004,편강율,False,스킨1004,원씽,편강율,편강율,원씽,스킨1004,False,False,True,스킨1004 > 원씽 > 편강율 || 편강율 > 원씽 > 스킨1004
anthropic,openai,r2_main_00714,숨37,바닐라코,지피덤,False,바닐라코,지피덤,숨37,지피덤,바닐라코,숨37,False,False,True,바닐라코 > 지피덤 > 숨37 || 지피덤 > 바닐라코 > 숨37
anthropic,openai,r2_main_00716,제이준,네이처리퍼블릭,바노바기,False,네이처리퍼블릭,바노바기,제이준,제이준,바노바기,네이처리퍼블릭,False,False,True,네이처리퍼블릭 > 바노바기 > 제이준 || 제이준 > 바노바기 > 네이처리퍼블릭
anthropic,openai,r2_main_00724,아로마티카,네오팜,메디필,False,아로마티카,네오팜,메디필,네오팜,아로마티카,메디필,False,False,True,아로마티카 > 네오팜 > 메디필 || 네오팜 > 아로마티카 > 메디필
anthropic,openai,r2_main_00726,듀이트리,그레이멜린,메디필,False,그레이멜린,메디필,듀이트리,듀이트리,메디필,그레이멜린,False,False,True,그레이멜린 > 메디필 > 듀이트리 || 듀이트리 > 메디필 > 그레이멜린
anthropic,openai,r2_main_00728,아비브,네오팜,멜릭서,False,아비브,네오팜,멜릭서,네오팜,아비브,멜릭서,False,False,True,아비브 > 네오팜 > 멜릭서 || 네오팜 > 아비브 > 멜릭서
