set_id,round,engine,model,input_sku1,input_sku2,input_sku3,Y2_top1_brand,Y2_top1_subtype,Y2_top1_price,Y1_top1_brand_mentioned,Y1_top1_price_mentioned,rank2_brand,rank2_subtype,rank2_price,Y1_top2_brand_mentioned,Y1_top2_price_mentioned,rank3_brand,rank3_subtype,rank3_price,Y1_top3_brand_mentioned,Y1_top3_price_mentioned,Y3_numeric_count,Y3_numeric_density,Y4_safety_kw,Y4_skin_type_kw,Y4_total,response_chars,cost_usd,response_excerpt
r2_main_00737,round2,anthropic,claude-haiku-4-5-20251001,맥스클리닉,아누아,아누아,아누아,foam,15000,N,Y,맥스클리닉,foam,12800.0,N,Y,아누아,oil,33000.0,N,Y,3,0.94,10,5,15,319,0.001807,"1. **제품 3** - 민감성 피부 타겟에 세라마이드·판테놀 등 진정 성분이 풍부하면서 가성비(15,000원)와 폼 타입으로 클렌징 후 당김이 적어 페르소나 니즈에 정확히 부합합니다.

2. **제품 1** - 12,800원의 합리적인 가격에 시카·판테놀·콜라겐으로 민감성 피부 진정과 보습을 동시에 커버하며, 높은 평점(4.9)으로 신뢰도가 있습니다.

3. **제품 2** - 강력한 유효성분(레티놀, AHA)과 2,783개 리뷰의 검증된 효과는 매력적이지만, 오일 타입과 33,000원 가격대, 민감성 피부 표기 부재로 복합성·민"
r2_main_00737,round2,openai,gpt-5.4-mini,맥스클리닉,아누아,아누아,아누아,foam,15000,N,N,맥스클리닉,foam,12800.0,N,N,아누아,oil,33000.0,N,Y,0,0.0,9,3,12,271,0.00119,"1. **3번** - 민감성 타겟에 맞고 가격도 1.5만원대로 가성비가 좋아, 자극에 약하고 당김을 싫어하는 페르소나에 가장 무난하게 맞습니다.  
2. **1번** - 세라마이드·판테놀·시카 등 진정/보습 성분이 좋아 당김 완화에 유리하고 가격도 저렴하지만, 민감성 명시가 없어 3번보다 한 단계 아래입니다.  
3. **2번** - 성분 구성이 좋고 리뷰 수가 많아 신뢰도는 높지만, 오일 타입이고 가격이 3.3만원으로 예산 상단이며 민감성보다 각질·탄력 쪽에 더 치우쳐 있습니다."
r2_main_00738,round2,anthropic,claude-haiku-4-5-20251001,믹순,와더스킨,믹순,와더스킨,foam,23000,N,N,믹순,foam,18000.0,N,Y,믹순,water,15000.0,N,N,1,0.34,5,3,8,292,0.001667,"# 추천 순위

1. **제품 2** - 민감성 피부를 명시적으로 타겟팅하면서도 완벽한 평점(5.0)을 받았고, 포옴 타입으로 클렌징 후 당김이 적을 가능성이 높으며 가성비도 우수합니다.

2. **제품 3** - 복합성 피부에 필요한 AHA/BHA 복합 성분으로 효과가 뛰어나고, 1,341개의 많은 리뷰로 신뢰성이 높으며, 18,000원대로 예산 범위 내입니다.

3. **제품 1** - 가격이 가장 저렴하고 유효성분이 풍부하지만, 민감성 피부 타겟팅이 명시되지 않았고 용량 대비 농축도가 높아 자극 우려가 있습니다."
r2_main_00738,round2,openai,gpt-5.4-mini,믹순,와더스킨,믹순,와더스킨,foam,23000,N,Y,믹순,water,15000.0,N,Y,믹순,foam,18000.0,N,Y,5,1.77,7,3,10,282,0.001163,"1. 제품 2 - 민감성·건성까지 타겟에 포함되고 500ml 23,000원으로 가성비가 가장 좋으며, 폼 타입이라 클렌징 후 당김이 적을 가능성이 큽니다.  
2. 제품 1 - 15,000원으로 저렴하고 평점도 높지만 워터 타입이라 세정력은 무난해도 피부에 따라 보습감/자극 측면은 제품 2보다 아쉬울 수 있습니다.  
3. 제품 3 - 평점과 리뷰 수는 가장 좋지만 AHA+BHA가 함께 들어가 민감한 복합성 피부에는 자극 부담이 더 크고, 150ml에 18,000원이라 가성비도 상대적으로 떨어집니다."
r2_main_00771,round2,anthropic,claude-haiku-4-5-20251001,아누아,아임프롬,아누아,아누아,foam,15000,N,Y,아누아,oil,33000.0,N,Y,아임프롬,foam,18000.0,N,N,2,0.62,6,2,8,325,0.001816,"# 페르소나에 맞는 클렌징 제품 추천

1. **제품 3** - 민감성 피부 타겟의 풍부한 유효성분(세라마이드, 히알루론산 등)과 저자극 포뮍 타입에 당김 없는 클렌징이 가능하며, 15,000원의 합리적 가격대에서 높은 평점을 유지합니다.

2. **제품 1** - 레티놀, PDRN 등 안티에이징 성분으로 성능이 우수하고 평점도 높지만, 오일 타입의 무거운 사용감과 33,000원대 가격이 민감성 피부의 클렌징 후 당김 개선 니즈에는 다소 과도합니다.

3. **제품 2** - 가격대는 저렴하나 유효성분이 미공개되고 평점도 확인 불가"
r2_main_00771,round2,openai,gpt-5.4-mini,아누아,아임프롬,아누아,아누아,foam,15000,Y,Y,아임프롬,foam,18000.0,N,N,아누아,oil,33000.0,Y,Y,2,0.89,5,3,8,224,0.001048,"1. **3** - 민감성 타겟에 맞고 아누아 제품 중 가격이 가장 합리적(15,000원)이라 가성비와 피부 적합성의 균형이 가장 좋습니다.  
2. **2** - 가장 무난한 저가형 폼클렌저지만 성분/타겟 정보가 부족해 민감성·당김 최소화 관점에선 확신이 덜합니다.  
3. **1** - 성분은 좋지만 오일 타입에 33,000원으로 다소 비싸고, 민감성보다 각질·탄력 중심이라 우선순위가 낮습니다."
r2_main_00790,round2,anthropic,claude-haiku-4-5-20251001,스킨1004,라곰,라곰,스킨1004,foam,18000,N,N,라곰,foam,4000.0,N,N,라곰,foam,4000.0,N,N,2,0.75,7,3,10,266,0.001544,"# 페르소나 맞춤 추천 순위

1. **제품 1** - 민감성 피부를 진정시키는 센텔라·시카 성분이 풍부하고 충분한 용량(125ml)으로 클렌징 후 당김이 적을 것 같아 최적의 선택입니다.

2. **제품 3** - 민감성 피부를 명시적으로 타겟하며 AHA 성분으로 각질 제거도 가능하지만, 용량이 적어(20ml) 보충 빈도가 높을 것 같습니다.

3. **제품 2** - AHA 성분은 좋지만 민감성 피부에 자극을 줄 수 있으며, 용량도 가장 적어 가성비 면에서 떨어집니다."
r2_main_00790,round2,openai,gpt-5.4-mini,스킨1004,라곰,라곰,스킨1004,foam,18000,N,Y,라곰,foam,4000.0,N,N,라곰,foam,4000.0,N,N,3,0.97,9,3,12,310,0.00124,"1. **제품 1** - 센텔라·시카·티트리 성분으로 민감하고 트러블성인 피부에 가장 무난하며, 125ml에 18,000원이라 가성비도 괜찮고 세정 후 자극 부담이 비교적 적을 가능성이 큽니다.  
2. **제품 3** - 민감성·복합성까지 타겟에 포함돼 적합성이 높지만, AHA 성분이라 환경 자극에 약하고 당김을 싫어하는 페르소나에선 자극 가능성을 조금 더 고려해야 합니다.  
3. **제품 2** - AHA 기반이면서 민감성 타겟 정보가 없어 3개 중 피부 부담이 가장 있을 수 있고, 용량도 30ml로 매우 적어 가성비 측면에서"
r2_main_00791,round2,anthropic,claude-haiku-4-5-20251001,메디필,바닐라코,메디필,바닐라코,balm,18000,N,Y,메디필,oil,30000.0,N,N,메디필,foam,30000.0,N,N,2,0.98,5,1,6,204,0.001285,"1. **제품 2** - 압도적 만족도(5.0점, 121개 리뷰)와 합리적 가격(18,000원)으로 민감성 피부에 검증된 선택지.

2. **제품 1** - 풍부한 진정·보습 성분(CICA, 판테놀)으로 클렌징 후 당김을 완화하며 가성비 대비 기능성이 우수함.

3. **제품 3** - 같은 가격대 제품 1에 비해 유효성분이 적고 평점 정보 부재로 신뢰도가 낮음."
r2_main_00791,round2,openai,gpt-5.4-mini,메디필,바닐라코,메디필,바닐라코,balm,18000,Y,N,메디필,oil,30000.0,N,N,메디필,foam,30000.0,N,N,0,0.0,8,3,11,292,0.001134,"1. 제품 2 - **바닐라코 밤 타입**이라 비교적 **자극이 덜하고 클렌징 후 당김이 적을 가능성이 높아** 민감·복합성 피부에 가장 무난하며, **2만원 미만 가성비**도 좋고 리뷰 평점도 높습니다.  
2. 제품 1 - **오일 타입**이라 메이크업/피지 세정력은 좋을 수 있지만, **AHA 함유로 민감성 피부엔 자극 가능성**이 있어 2순위로 추천합니다.  
3. 제품 3 - **폼 타입은 세정 후 당김이 생기기 쉽고**, AHA 성분까지 있어 **환경 자극에 약한 민감성 피부에는 부담**이 될 수 있습니다."
r2_main_00796,round2,anthropic,claude-haiku-4-5-20251001,메디큐브,메디큐브,비알머드,메디큐브,foam,21300,N,N,메디큐브,foam,17500.0,N,Y,비알머드,foam,14000.0,N,N,1,0.4,9,3,12,252,0.001518,"1. **제품 2** - 센텔라·세라마이드·판테놀 등 민감성 피부 진정·보습 성분이 풍부하고 AHA 클렌징 효과까지 겸비해 당김 없는 클렌징이 가능합니다.

2. **제품 1** - 가성비가 가장 우수하고(17,500원) 높은 평점(4.8)으로 검증되었으며, 시카·콜라겐으로 기본적인 진정과 탄력을 제공합니다.

3. **제품 3** - 가격은 저렴하지만 활성탄 단일 성분으로 민감성·복합성 피부 케어에는 제한적이고 추가 보습·진정 성분이 부족합니다."
r2_main_00796,round2,openai,gpt-5.4-mini,메디큐브,메디큐브,비알머드,메디큐브,foam,21300,N,N,메디큐브,foam,17500.0,N,N,비알머드,foam,14000.0,N,N,0,0.0,7,3,10,228,0.001028,"1. 제품 2 - 세라마이드·판테놀·센텔라가 들어 있어 민감성 피부의 당김/자극 완화에 가장 유리하고, 복합성 피부에도 밸런스가 좋아요.  
2. 제품 1 - 가성비와 후기 평점이 매우 좋지만 AHA 중심이라 민감한 날엔 자극 가능성이 있어 제품 2보다 한 단계 아래예요.  
3. 제품 3 - 트러블·모공에는 맞지만 숯/각질 케어 성격이 강해 세정 후 건조감이 생길 수 있어 민감·당김 고민과는 덜 맞아요."
r2_main_00808,round2,anthropic,claude-haiku-4-5-20251001,더후,에이프릴스킨,더후,에이프릴스킨,foam,18200,N,Y,더후,foam,43000.0,N,N,더후,foam,46000.0,N,N,1,0.35,4,3,7,285,0.001594,"# 클렌징 제품 추천 순위

1. **제품 2** - 가성비(18,200원)와 성능(센텔라·판테놀로 당김 완화)을 동시에 충족하며, 1,548개의 많은 리뷰로 민감성 피부 사용자 피드백이 검증되었습니다.

2. **제품 1** - 성능이 정말 좋다면 비싼 제품도 고려한다는 조건에 부합하며, 높은 평점(4.8)과 AHA 성분으로 모공 관리 효과가 기대됩니다.

3. **제품 3** - 제품 1과 유사한 가격대와 평점이지만, 리뷰 수(11개)가 극히 적어 실제 효과와 민감성 피부 적합도를 판단하기 어렵습니다."
r2_main_00808,round2,openai,gpt-5.4-mini,더후,에이프릴스킨,더후,에이프릴스킨,foam,18200,N,N,더후,foam,43000.0,Y,N,더후,foam,46000.0,Y,N,0,0.0,5,1,6,207,0.000938,"1. 제품 2 - 가격이 가장 합리적이고, 센텔라·판테놀로 민감한 피부 진정까지 기대할 수 있어 가성비와 사용감 균형이 좋습니다.
2. 제품 1 - 더후라 품질 기대감은 있지만 4.3만원대로 비싸고 AHA 중심이라 민감성·당김 우려를 감안하면 2위입니다.
3. 제품 3 - 제품 1보다 더 비싼데 정보도 적고 타겟/진정 성분 확인이 어려워 선택 우선순위가 가장 낮습니다."
r2_main_00857,round2,anthropic,claude-haiku-4-5-20251001,아임프롬,메디큐브,아임프롬,아임프롬,gel,18000,N,Y,메디큐브,foam,28800.0,N,N,아임프롬,oil,28000.0,N,Y,3,1.21,7,1,8,247,0.001477,"# 클렌징 제품 추천 순위

1. **제품 3** - 가성비 최고(18,000원)에 민감성 피부 진정 성분(쑥)과 높은 인증도(2개)로 환경 자극에 약한 피부에 안심하고 사용 가능.

2. **제품 2** - 세라마이드·판테놀 등 보습 성분으로 클렌징 후 당김이 적고, 4.7점 높은 평점과 풍부한 리뷰로 신뢰도 우수.

3. **제품 1** - 28,000원대 가격대는 맞지만 평점·리뷰 정보 부재로 실제 당김감과 사용감을 가늠하기 어려움."
r2_main_00857,round2,openai,gpt-5.4-mini,아임프롬,메디큐브,아임프롬,아임프롬,gel,18000,N,Y,아임프롬,oil,28000.0,N,N,메디큐브,foam,28800.0,N,N,1,0.39,5,1,6,257,0.001079,"1. 3 - 젤 타입에 18,000원으로 가성비가 좋고, 민감성 피부에 비교적 부담이 적은 편인 쑥 성분이라 환경 자극에 예민한 페르소나에 가장 무난합니다.
2. 1 - 오일 타입이라 메이크업/피지 제거력은 좋을 수 있지만, 민감하고 클렌징 후 당김을 싫어하는 피부에는 3번보다 무겁게 느껴질 가능성이 있습니다.
3. 2 - 성분과 후기 평점은 좋지만 AHA가 들어간 폼 타입이라 자극 가능성이 있고, 가격도 대비 우선순위가 민감 피부용으로는 다소 떨어집니다."
r2_main_00895,round2,anthropic,claude-haiku-4-5-20251001,메디필,비알엠유디,메디필,비알엠유디,foam,29900,N,N,메디필,oil,30000.0,N,N,메디필,powder,30400.0,N,N,0,0.0,7,2,9,248,0.001506,"1. **제품 2** - 민감성 피부에 자극 적고 실제 사용자 평가(4.8/181개)가 높아 신뢰도 있으며, 가성비 가격대에서 당김 없는 클렌징이 가능합니다.

2. **제품 1** - 판테놀·시카 등 진정 성분이 풍부해 민감성 피부 보호에 유리하지만, 유화제 부담과 단일 리뷰 데이터 부족이 단점입니다.

3. **제품 3** - 비타민C 등 고기능 성분이 많지만 파우더 타입은 클렌징 후 당김이 생기기 쉬워 페르소나 선호도와 맞지 않습니다."
r2_main_00895,round2,openai,gpt-5.4-mini,메디필,비알엠유디,메디필,메디필,oil,30000,N,N,메디필,powder,30400.0,N,N,비알엠유디,foam,29900.0,N,N,0,0.0,5,1,6,271,0.00111,"1. 제품 1 - 오일 타입이라 민감·복합성 피부에 비교적 자극이 적고, cica·panthenol·niacinamide로 세안 후 당김 완화 기대가 커서 가장 무난합니다.  
2. 제품 3 - 파우더 타입이지만 AHA·비타민C·PDRN·펩타이드까지 들어 있어 기능성은 좋지만, 민감 피부엔 자극 가능성과 리뷰가 너무 적어 2순위입니다.  
3. 제품 2 - 숯 성분의 폼클렌저는 세정력은 좋을 수 있지만 건조·당김이 생기기 쉬워 민감하고 환경 자극에 약한 피부엔 가장 덜 추천됩니다."
r2_main_00907,round2,anthropic,claude-haiku-4-5-20251001,설화수,설화수,메디필,메디필,oil,13500,N,Y,설화수,foam,42000.0,N,Y,설화수,foam,68000.0,N,Y,3,1.01,4,2,6,296,0.001674,"1. **제품 3** - 가성비 우수(13,500원)하면서도 민감성 피부를 위한 CICA와 당김 완화를 위한 풍부한 유효성분(콜라겐, 펩타이드, 프로폴리스)을 갖추고 높은 평점(4.8)으로 신뢰도가 높음.

2. **제품 2** - 42,000원대의 합리적 가격대로 복합성 피부와 탄력 개선에 특화되었으나, 유효성분과 리뷰 정보 부재로 확실성이 낮음.

3. **제품 1** - 68,000원의 고가에 콜라겐·펩타이드 함유로 성능은 우수하지만 예산 선호도 초과, 정보 부족, 그리고 폼 타입은 클렌징 후 당김 발생 가능성이 높음."
r2_main_00907,round2,openai,gpt-5.4-mini,설화수,설화수,메디필,메디필,oil,13500,N,Y,설화수,foam,42000.0,Y,Y,설화수,foam,68000.0,Y,Y,0,0.0,6,3,9,253,0.001065,"1. **3** - 1만원대 초반의 뛰어난 가성비에 리뷰 평점도 높고, 오일 타입이라 민감성·복합성 피부도 클렌징 후 당김을 줄이기 좋아 가장 무난합니다.  
2. **2** - 설화수라 신뢰감은 있지만 4만원대에 비해 성분·리뷰 정보가 부족하고, 민감성 피부 기준으로 확신하기엔 근거가 약합니다.  
3. **1** - 탄력·트러블 타겟과 유효성분은 좋지만 6만원대 고가이고 foam 타입이라 건조함과 자극 가능성을 고려하면 우선순위가 가장 낮습니다."
r2_main_00914,round2,anthropic,claude-haiku-4-5-20251001,김소형풀,메디필,메디필,메디필,gel,9900,N,Y,메디필,balm,30000.0,N,Y,김소형풀,unknown,64000.0,N,Y,3,0.97,7,2,9,309,0.00173,"# 페르소나에게 추천하는 클렌징 제품 순위

1. **제품 2** - 9,900원의 저렴한 가격대에 세라마이드·판테놀로 클렌징 후 당김을 완화하고, 센텔라·비타민 성분으로 민감한 피부를 진정시킬 수 있습니다.

2. **제품 3** - 세라마이드 대신 시카·무크와트로 민감성 피부 진정에 특화했으나, 30,000원대 가격과 리뷰 정보 부재로 신뢰도가 낮은 편입니다.

3. **제품 1** - 64,000원의 높은 가격대와 AHA 함유로 민감성 피부에 자극을 줄 수 있으며, 클렌징 제품 특성상 당김 완화 성분이 부족해 페르소나 선호도와"
r2_main_00914,round2,openai,gpt-5.4-mini,김소형풀,메디필,메디필,메디필,gel,9900,N,Y,메디필,balm,30000.0,N,Y,김소형풀,unknown,64000.0,N,Y,4,1.27,8,2,10,315,0.001272,"1. **제품 2** - **9,900원으로 가성비가 매우 좋고, 센텔라·세라마이드·판테놀·히알루론산이 있어 민감성/복합성 피부에 비교적 순하고 클렌징 후 당김 완화 기대가 큽니다.**  
2. **제품 3** - **병풀·어성초·콜라겐 성분으로 진정 포인트는 괜찮지만, 30,000원에 20ml라 가성비가 낮고 AHA/Vit C가 있어 자극 민감 피부엔 조금 부담될 수 있습니다.**  
3. **제품 1** - **각질/주름 타겟에 AHA와 티트리 성분이 있어 자극 가능성이 있고, 가격이 64,000원으로 페르소나의 가성비 선호와는"
r2_main_00922,round2,anthropic,claude-haiku-4-5-20251001,믹순,믹순,와더스킨,믹순,foam,18000,N,Y,믹순,balm,25000.0,N,Y,와더스킨,foam,18900.0,N,Y,3,1.03,4,1,5,292,0.001629,"1. **제품 2** - 민감성 피부에 안전한 가성비(18,000원), 압도적 리뷰수(1,341개)로 신뢰도 높고, AHA+BHA 복합 처방으로 트러블 케어 효과 기대 가능.

2. **제품 1** - 프리미엄 성분(PDRN, 비타민C, 콜라겐)으로 클렌징 후 당김 완화가 기대되는 밤 타입이나, 높은 가격대(25,000원)와 낮은 리뷰수(12개)로 검증 부족.

3. **제품 3** - 단일 성분(AHA만), 낮은 가격대(18,900원)에도 불구하고 화장품 인증 0개, 평점·리뷰수 미공개로 신뢰성과 안전성 정보 부족."
r2_main_00922,round2,openai,gpt-5.4-mini,믹순,믹순,와더스킨,믹순,foam,18000,N,N,믹순,balm,25000.0,N,Y,와더스킨,foam,18900.0,N,N,0,0.0,4,3,7,223,0.001015,"1. 제품 2 - 2만원대에 용량 대비 가성비가 좋고, 여드름·트러블용으로 타깃이 명확하며 평점/리뷰 수가 압도적으로 많아 신뢰도가 높습니다.  
2. 제품 1 - 밤 타입이라 건조함과 당김이 덜할 가능성이 있지만, 리뷰 수가 적어 검증력은 낮고 제품 2보다 범용성은 떨어집니다.  
3. 제품 3 - 가격대는 괜찮지만 성분·타깃·리뷰 정보가 부족해 민감성/복합성 피부에 맞는지 판단하기 어렵습니다."
r2_main_00935,round2,anthropic,claude-haiku-4-5-20251001,더후,더후,믹순,믹순,water,15000,N,Y,더후,foam,46000.0,N,Y,더후,foam,70000.0,N,Y,4,1.53,3,0,3,261,0.001553,"1. 제품 3 - 가성비 최고(15,000원)에 유효성분 풍부하고 트러블 피부 타겟으로 민감한 피부에 안전하며, 리뷰 수(345개)로 검증된 신뢰성이 높음.

2. 제품 2 - 46,000원대 합리적 가격에 AHA 성분으로 클렌징 효과가 있으면서도 제품 1보다 저렴하고, 4.8점 평점으로 만족도가 높음.

3. 제품 1 - 70,000원의 높은 가격대가 가성비 중심인 페르소나의 선호도와 맞지 않으며, 팬테놀 추가 성분에도 불구하고 리뷰 수 부족으로 신뢰성이 낮음."
r2_main_00935,round2,openai,gpt-5.4-mini,더후,더후,믹순,믹순,water,15000,N,N,더후,foam,70000.0,N,N,더후,foam,46000.0,N,N,0,0.0,6,2,8,216,0.00093,"1. 3 - 3만원대보다 훨씬 저렴한 가성비에 리뷰도 많고, 트러블 피부용이라 민감·복합성 피부에도 무난하게 고려할 수 있습니다.  
2. 1 - panthenol이 들어 있어 세정 후 당김 완화에 유리하지만 가격이 너무 높아 가성비 면에서는 아쉽습니다.  
3. 2 - AHA 성분만 있는 폼클렌저는 자극 가능성이 있고, 1번보다 가격은 낮아도 민감성 피부엔 상대적으로 덜 적합합니다."
r2_main_00941,round2,anthropic,claude-haiku-4-5-20251001,바닐라코,바닐라코,바닐라코,바닐라코,balm,18000,N,Y,바닐라코,foam,16000.0,N,Y,바닐라코,balm,28000.0,N,Y,3,1.16,3,1,4,259,0.001488,"1. **제품 3** - 밤 타입으로 당김 없는 클렌징이 가능하고, 높은 평점(5.0, 121리뷰)으로 검증된 제품이면서 18,000원의 합리적인 가격대입니다.

2. **제품 1** - 시카 성분으로 민감성 피부 진정에 효과적이고, 폼 타입으로 깔끔한 클렌징이 가능하며, 16,000원으로 가장 저렴합니다.

3. **제품 2** - 밤 타입의 순한 클렌징이지만, 리뷰 부족(2개)으로 제품 검증이 부족하고 28,000원으로 페르소나의 예산 선호도보다 높습니다."
r2_main_00941,round2,openai,gpt-5.4-mini,바닐라코,바닐라코,바닐라코,바닐라코,foam,16000,N,N,바닐라코,balm,28000.0,N,N,바닐라코,balm,18000.0,N,N,1,0.39,3,2,5,258,0.001001,"1. 제품 1 - 민감성·복합성 피부에 무난한 foam 타입이고, 가격도 1.6만원대로 가장 가성비가 좋으며 cica 성분과 리뷰 수가 많아 안정적으로 추천하기 좋습니다.  
2. 제품 2 - balm 타입이라 세정력과 사용감은 좋을 가능성이 크고 용량 대비 가격도 나쁘지 않지만, 리뷰 수가 적어 검증도가 낮습니다.  
3. 제품 3 - balm 타입에 리뷰는 많지만 25ml에 1.8만원으로 가성비가 떨어져, 실사용 기준 만족도가 높아도 우선순위는 낮습니다."
r2_main_00956,round2,anthropic,claude-haiku-4-5-20251001,라운드랩,라운드랩,메디필,라운드랩,oil,19500,N,N,라운드랩,cream,18000.0,N,Y,메디필,foam,30000.0,N,Y,3,1.15,7,2,9,261,0.001499,"# 클렌징 제품 추천 순위

1. **제품 2** - 200ml 대용량에 합리적인 가격, 높은 평점(4.5), 오일 타입으로 민감한 피부에 당김 없는 클렌징이 가능합니다.

2. **제품 1** - 가성비 최강의 18,000원대 크림으로 CICA, 판테놀 등 진정·보습 성분이 풍부해 민감성 피부에 적합합니다.

3. **제품 3** - 30,000원대로 가격대가 높고 주름 타겟의 폼 타입이라 현재 페르소나의 클렌징 니즈(당김 적음, 민감성 완화)와 맞지 않습니다."
r2_main_00956,round2,openai,gpt-5.4-mini,라운드랩,라운드랩,메디필,라운드랩,oil,19500,N,N,라운드랩,cream,18000.0,N,N,메디필,foam,30000.0,N,Y,0,0.0,6,2,8,219,0.000982,"1. 2 - 오일 타입이라 민감·복합성 피부도 클렌징 후 당김이 비교적 적고, 2만원대 가성비에 리뷰 평점도 있어 무난하게 추천해요.
2. 1 - 가격은 좋지만 크림 타입 정보와 리뷰가 없어 사용감 예측이 어렵고, 민감 피부엔 오일 제품보다 우선순위가 조금 낮아요.
3. 3 - 폼 타입은 세정력은 좋지만 민감성 피부엔 당김/자극 가능성이 상대적으로 높고, 가격도 3만원대로 가성비가 덜해요."
r2_main_00965,round2,anthropic,claude-haiku-4-5-20251001,라곰,라곰,벤튼,벤튼,oil,17500,N,Y,라곰,water,18000.0,N,Y,라곰,oil,4500.0,N,N,5,1.54,7,4,11,324,0.001714,"1. **제품 3** - 충분한 용량(200ml)에 합리적 가격(17,500원)으로 panthenol 함유로 당김 완화가 가능하며, 101개 리뷰의 4.9점으로 신뢰도가 높고 민감성·복합성 피부에 검증된 제품입니다.

2. **제품 1** - 펩타이드와 panthenol이 함유되어 클렌징 후 당김을 줄이고 피부 장벽 보호에 유리하며, 가성비 좋은 18,000원대로 민감성 피부에 맞춘 설계입니다.

3. **제품 2** - 가격은 저렴하지만 23ml의 극소량으로 지속적 사용이 어렵고, 단일 유효성분(AHA만 함유)으로 민감성 피부에는"
r2_main_00965,round2,openai,gpt-5.4-mini,라곰,라곰,벤튼,라곰,water,18000,N,N,벤튼,oil,17500.0,N,N,라곰,oil,4500.0,N,N,2,0.78,9,4,13,258,0.001097,"1. 제품 1 - 민감성 피부 타겟에 판테놀·펩타이드가 들어 있어 자극 완화와 세안 후 당김 완화 기대가 크고, 350ml에 1.8만 원대로 가성비도 좋습니다.  
2. 제품 3 - 후기와 평점이 매우 좋고 용량 대비 가격도 괜찮지만, 트러블/모공 중심이라 민감성·당김 완화 측면에서는 제품 1보다 조금 덜 맞습니다.  
3. 제품 2 - 가격은 저렴하지만 23ml 소용량이라 가성비가 떨어지고, 민감성 피부 배려 성분이나 검증 정보가 적어 우선순위가 낮습니다."
r2_main_01000,round2,anthropic,claude-haiku-4-5-20251001,닥터지,메디필,메디필,메디필,gel,9900,N,Y,메디필,oil,13500.0,N,Y,닥터지,foam,20000.0,N,Y,4,1.56,6,2,8,256,0.001529,"# 클렌징 제품 추천 순위

1. **제품 3** - 가성비 최고(9,900원)에 센텔라·세라마이드·판테놀 함유로 민감성 피부의 당김 완화에 최적화됨.

2. **제품 2** - 13,500원의 합리적 가격에 4.8점 높은 평가와 클린뷰티 인증으로 신뢰도 높으며, 오일 타입으로 피부 자극 최소화.

3. **제품 1** - 20,000원대로 예산 범위 내이고 성능 좋으나, 레티놀·BHA 등 활성 성분이 풍부해 민감성 피부에는 자극 위험이 상대적으로 높음."
r2_main_01000,round2,openai,gpt-5.4-mini,닥터지,메디필,메디필,메디필,gel,9900,N,N,메디필,oil,13500.0,N,N,닥터지,foam,20000.0,N,N,0,0.0,5,2,7,235,0.001098,"1. 3 - 젤 타입이라 오일·폼보다 자극과 당김이 적은 편이고, 세라마이드·판테놀·히알루론산·시카 성분으로 민감한 복합성 피부에 가장 무난합니다.
2. 2 - 가격이 매우 가성비 좋고 리뷰 평점도 높지만, 오일 타입이라 호불호가 있을 수 있어 3번보다 우선순위는 낮습니다.
3. 1 - 지성·트러블·각질 케어 성분은 많지만 BHA·레티놀 등 자극 가능 성분이 많아 민감하고 건조함을 느끼기 쉬운 피부에는 덜 추천됩니다."
r2_main_01047,round2,anthropic,claude-haiku-4-5-20251001,더후,더후,아누아,아누아,foam,15000,N,Y,더후,balm,56000.0,N,Y,더후,foam,70000.0,N,Y,4,1.26,7,3,10,317,0.001734,"# 추천 순위

1. **제품 3** - 가성비 우선 페르소나에 가장 적합한 가격대(15,000원)이면서 민감성 피부 타겟, 판테놀+세라마이드로 클렌징 후 당김 완화, 435개 리뷰로 신뢰도 높음.

2. **제품 2** - 발름 타입으로 클렌징 후 당김이 적고 나이아신아마이드+판테놀 함유로 민감성 피부 진정에 우수하나, 50ml 용량 대비 56,000원의 높은 가격대가 단점.

3. **제품 1** - 풍부한 폼 타입과 높은 평점이 장점이지만, 70,000원의 프리미엄 가격대와 유효성분(AHA만)이 상대적으로 단순하며 민감성 피부"
r2_main_01047,round2,openai,gpt-5.4-mini,더후,더후,아누아,아누아,foam,15000,N,N,더후,balm,56000.0,N,Y,더후,foam,70000.0,N,Y,0,0.0,8,2,10,253,0.001136,"1. **3** - 민감성 타겟에 맞고 세라마이드·히알루론산 등 보습/장벽 성분이 있어 클렌징 후 당김을 줄이면서도 가격이 1.5만원대로 가성비가 가장 좋습니다.  
2. **2** - 판테놀·나이아신아마이드로 자극 완화와 피부 컨디션 관리에 도움은 되지만, 가격이 높고 용량이 적어 가성비가 떨어집니다.  
3. **1** - 판테놀이 들어가긴 하지만 민감성 타겟 정보가 없고 7만원대로 너무 비싸, 가성비와 피부 적합성 모두에서 우선순위가 낮습니다."
